person,gender,age,became_member_on,bmo_year,income,amount_sum,amount_mean,offer received,offer viewed,offer completed,age_group,income_group,bogo,discount,informational,chance bogo,chance discount,chance informational,Cluster
c005f7a6e79f4f22bb1e6f147c0e4a70,F,47,2018-04-01,2018,93000.0,100.86,25.215000000000003,4.0,4.0,3.0,Middle,Upper-Middle,66.66666666666667,100.0,50.0,High,High,Low,Cluster 0
c00a8b0b114a4c898cf6b61fd4c982da,F,61,2017-08-20,2017,60000.0,29.08,14.54,4.0,4.0,1.0,Older,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 1
c00b91a565324027b72b928446e6a6f8,F,33,2018-05-07,2018,73000.0,22.500000000000004,3.75,4.0,3.0,1.0,Youth,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
c014dcf29fb54b12a509e0fa0506520c,M,58,2018-04-22,2018,40000.0,10.78,2.6950000000000003,6.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
c018899eae214a7bbcd56aab6217a525,M,44,2016-10-21,2016,97000.0,214.79,21.479,4.0,4.0,4.0,Middle,Upper-Middle,100.0,100.0,50.0,High,High,Low,Cluster 0
c019e0e0d9a14d0fbdeff01a55f50fcd,M,55,2016-12-25,2016,62000.0,185.02,9.251,4.0,4.0,2.0,Older,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 2
c02268ddb6ef49ac97433268234ad78b,M,42,2015-08-05,2015,44000.0,24.590000000000003,8.196666666666667,2.0,2.0,1.0,Middle,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 1
c027b87d4f5c42b1b90551d12343b5ee,F,67,2018-05-17,2018,92000.0,55.05,27.525,5.0,5.0,1.0,Older,Upper-Middle,50.0,0.0,100.0,Low,Low,High,Cluster 0
c0280222ff80477a820bbf89c2e20b8a,M,54,2016-11-14,2016,41000.0,51.58,2.4561904761904763,5.0,4.0,2.0,Older,Lower-Middle,0.0,25.0,50.0,Low,Low,Low,Cluster 1
c0285385a0d6448a83451ac29ddb5e80,M,55,2017-08-28,2017,42000.0,18.22,3.036666666666666,6.0,5.0,1.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
c02aff718e56491ca2aa04f7e457b002,M,56,2018-07-13,2018,52000.0,13.95,3.4875,4.0,0.0,0.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
c02c98b9c5e94a5ca3c63c415ea0ad35,M,47,2018-02-13,2018,54000.0,43.85,21.925,4.0,4.0,2.0,Middle,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 2
c03098114fd246dd99b694214ae9800a,F,80,2016-01-21,2016,43000.0,112.27,11.227,5.0,4.0,3.0,Senior,Lower-Middle,50.0,50.0,0.0,Low,Low,Low,Cluster 2
c030d78db17e4a7da30432c6624b2496,M,55,2016-12-03,2016,94000.0,254.6,23.14545454545454,5.0,5.0,3.0,Older,Upper-Middle,100.0,0.0,100.0,High,Low,High,Cluster 0
c036caeb35f744da8c3c36ddfa002bf3,M,48,2016-07-09,2016,93000.0,209.17,23.241111111111113,4.0,3.0,3.0,Older,Upper-Middle,66.66666666666667,100.0,50.0,High,High,Low,Cluster 0
c03e92c14ebd48f9b3d247ed6b732069,M,43,2015-12-12,2015,85000.0,138.18,23.03,6.0,5.0,4.0,Middle,Upper-Middle,0.0,66.66666666666667,100.0,Low,High,High,Cluster 0
c04ea10d6cd44e68b60afbb7d7efdb01,F,53,2015-08-23,2015,75000.0,162.17000000000004,23.16714285714286,3.0,2.0,3.0,Older,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 0
c04f144ebb8e4694b3c954574c7631bf,M,21,2016-04-28,2016,42000.0,54.37000000000001,3.020555555555556,3.0,3.0,0.0,Youth,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 1
c0552910d13948cfb8d9f23b7c7d50b7,M,66,2017-10-25,2017,57000.0,19.57,3.2616666666666667,4.0,4.0,1.0,Older,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 1
c05565aaf54f453589d27fe967a05499,F,84,2016-08-06,2016,62000.0,151.47000000000003,16.830000000000002,4.0,4.0,3.0,Senior,Lower-Middle,50.0,66.66666666666667,100.0,Low,High,High,Cluster 2
c0556f3c529748b0b04351a208187d5e,F,55,2017-10-24,2017,98000.0,185.04,26.43428571428571,5.0,4.0,4.0,Older,Upper-Middle,100.0,50.0,100.0,High,Low,High,Cluster 0
c05652fa9d2c4fac9a010ea5a9310c86,M,62,2018-01-27,2018,73000.0,27.23,3.89,6.0,4.0,1.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
c0575658bcbf47498787e8253f00c87f,M,58,2015-11-30,2015,94000.0,153.45,21.92142857142857,2.0,2.0,2.0,Older,Upper-Middle,100.0,100.0,50.0,High,High,Low,Cluster 0
c059af92d5da4acb980fb8a8341ac69d,F,29,2015-11-20,2015,54000.0,128.5,14.277777777777779,4.0,3.0,4.0,Youth,Lower-Middle,33.333333333333336,100.0,50.0,Low,High,Low,Cluster 2
c05efe90da0d4d2f9ea66f178e0534e9,M,37,2018-04-18,2018,35000.0,14.68,2.9360000000000004,5.0,3.0,3.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
c06029a8eea747d69a13b52d58f4ccbb,M,74,2017-10-23,2017,47000.0,23.270000000000003,4.654000000000001,4.0,3.0,1.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
c062ae783c3245aea6203f072ae931c3,M,72,2014-03-27,2014,33000.0,27.74,2.311666666666667,5.0,3.0,1.0,Older,Lower-Middle,100.0,0.0,66.66666666666667,High,Low,High,Cluster 1
c06cbc22ae8d4ce39d8c2cdee4272ace,M,51,2017-08-02,2017,73000.0,460.51999999999987,20.932727272727274,5.0,5.0,5.0,Older,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 0
c09601de4f0e402ba6b6bf6d11106e6d,F,70,2013-11-21,2013,82000.0,91.84,22.96,3.0,2.0,2.0,Older,Upper-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 0
c0968519293d4bc89bed65af584f2a6b,M,31,2018-06-10,2018,73000.0,14.26,2.852,4.0,3.0,0.0,Youth,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
c098b26dfe904bb691d9c43c525ee279,M,52,2017-11-20,2017,88000.0,106.74,26.685,6.0,2.0,3.0,Older,Upper-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 0
c09974715bbc429eb7145eb6b0235852,F,66,2016-10-29,2016,32000.0,51.48,3.0282352941176462,5.0,5.0,2.0,Older,Lower-Middle,0.0,100.0,0.0,Low,High,Low,Cluster 1
c09a8bb359264d9e8e9a44a1b5064d1c,M,56,2018-01-15,2018,76000.0,50.36,25.18,4.0,4.0,1.0,Older,Lower-Middle,50.0,0.0,100.0,Low,Low,High,Cluster 0
c0a54757166d479baa38f5ea97e681bb,F,59,2016-10-18,2016,75000.0,225.35,17.334615384615386,4.0,4.0,4.0,Older,Lower-Middle,100.0,100.0,50.0,High,High,Low,Cluster 0
c0a71ad1634e4a2e8468deae1acb09bb,F,42,2015-11-30,2015,75000.0,286.9000000000001,22.06923076923077,5.0,5.0,3.0,Middle,Lower-Middle,66.66666666666667,0.0,100.0,High,Low,High,Cluster 0
c0ad83c653ef4f1581612a9454441eb4,M,37,2015-10-31,2015,57000.0,186.63,15.5525,5.0,4.0,3.0,Middle,Lower-Middle,66.66666666666667,50.0,50.0,High,Low,Low,Cluster 2
c0b78b7b2a1e49e8b6d6c0eb076d8706,F,61,2018-03-28,2018,40000.0,5.67,1.89,2.0,2.0,0.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
c0bdfd5f10d84c1e981c48c48373e983,M,84,2015-08-08,2015,43000.0,65.81,3.2904999999999998,5.0,4.0,2.0,Senior,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 1
c0c3517fdf1b41ceac16d5432c7a4aa5,M,38,2017-10-19,2017,60000.0,77.77,15.554000000000002,4.0,4.0,3.0,Middle,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
c0c8ab46c7714a2da817a69fea4ed043,M,38,2017-09-12,2017,56000.0,36.48,18.24,4.0,4.0,1.0,Middle,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 2
c0c8f1fffc2c45eea58917732aba3b99,F,83,2017-08-07,2017,58000.0,103.34,12.9175,3.0,3.0,1.0,Senior,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
c0d210398dee4a0895b24444a5fcd1d2,M,45,2018-07-07,2018,33000.0,61.25,7.65625,5.0,5.0,3.0,Middle,Lower-Middle,33.333333333333336,100.0,100.0,Low,High,High,Cluster 2
c0dd8c73b36e4fd1b095900d2746e722,F,45,2017-12-11,2017,70000.0,16.21,3.242,5.0,3.0,0.0,Middle,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
c0e2e69203af40dfb1322e8cc82d8570,F,82,2017-01-06,2017,87000.0,84.75,21.1875,3.0,2.0,2.0,Senior,Upper-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 0
c0e549a3709e4c34bf744a36143c2e9f,M,22,2015-03-22,2015,57000.0,28.450000000000006,3.5562500000000004,3.0,3.0,1.0,Youth,Lower-Middle,50.0,50.0,0.0,Low,Low,Low,Cluster 1
c0e7f053eb564c528c3a5a920e7f8604,M,74,2018-06-30,2018,53000.0,37.2,12.4,4.0,3.0,2.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
c0ea5dc54b104770b6705ced86f3c1ae,F,57,2016-07-27,2016,52000.0,52.07,13.0175,6.0,5.0,4.0,Older,Lower-Middle,66.66666666666667,50.0,0.0,High,Low,Low,Cluster 2
c0ec94b876144b3ab6605ff6e9527564,M,25,2014-11-10,2014,35000.0,112.99,9.415833333333332,5.0,4.0,2.0,Youth,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
c0ed6d30eade4c5d806348ac2d43a16e,F,43,2016-04-23,2016,90000.0,237.51,23.750999999999998,5.0,5.0,4.0,Middle,Upper-Middle,100.0,100.0,100.0,High,High,High,Cluster 0
c0eda515b67c4aa99ca289db36cd0f3e,M,63,2018-05-21,2018,74000.0,10.76,10.76,6.0,5.0,2.0,Older,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 1
c0f0c69764b549f6b8a2db666dc7c16a,M,74,2018-07-15,2018,61000.0,92.37,11.54625,4.0,4.0,2.0,Older,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 2
c0f143c62d27482fb7042e7be48bf94d,M,59,2016-12-09,2016,75000.0,74.78999999999998,18.6975,5.0,3.0,2.0,Older,Lower-Middle,66.66666666666667,50.0,50.0,High,Low,Low,Cluster 0
c0f30bb9844a4c38ac044e6fff849341,M,59,2015-10-03,2015,63000.0,132.16,22.02666666666667,3.0,1.0,1.0,Older,Lower-Middle,50.0,33.333333333333336,50.0,Low,Low,Low,Cluster 2
c0f7ee7dd0234b06b833764ac080d9f9,M,39,2017-12-05,2017,92000.0,26.67,26.67,6.0,5.0,0.0,Middle,Upper-Middle,50.0,0.0,66.66666666666667,Low,Low,High,Cluster 0
c0f9e4bb1f3a4d30a34f5a835b2c97ea,M,53,2015-09-06,2015,95000.0,133.4,22.23333333333333,5.0,3.0,4.0,Older,Upper-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 0
c0fc7692f8cf453ea3e8b843495df762,M,67,2018-04-22,2018,58000.0,17.09,3.418,6.0,3.0,1.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
c100c7f877fd45d7ab09717bf812dc47,M,25,2017-04-13,2017,30000.0,30.03,3.3366666666666664,3.0,2.0,1.0,Youth,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
c1026690b6f14bdeb431557ae9ef855e,F,22,2014-06-12,2014,73000.0,59.8,2.847619047619048,5.0,4.0,2.0,Youth,Lower-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 2
c10a9663c525488daae778bbf584906d,M,35,2016-04-07,2016,32000.0,43.49,2.718125,6.0,4.0,2.0,Middle,Lower-Middle,0.0,33.333333333333336,100.0,Low,Low,High,Cluster 1
c10dcc31b83b419d8e577f4edad59600,M,78,2018-07-25,2018,103000.0,63.11,21.036666666666665,4.0,1.0,3.0,Older,High,0.0,0.0,0.0,Low,Low,Low,Cluster 0
c12823b14af043cda6175ad7b3928d73,M,38,2015-08-13,2015,52000.0,171.03,11.402000000000001,6.0,6.0,4.0,Middle,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
c12a3fe9d35142e8b35e88ae235cca54,M,53,2015-12-27,2015,57000.0,47.35,11.8375,5.0,5.0,3.0,Older,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 2
c12ae136c4ad4390b3cbc2afc2eee413,F,55,2018-06-08,2018,39000.0,16.96,2.8266666666666667,6.0,4.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
c13f77ec3e424cdb8b2ed578bdd9ac0c,M,48,2018-05-04,2018,77000.0,74.17,18.5425,6.0,6.0,3.0,Older,Lower-Middle,66.66666666666667,100.0,100.0,High,High,High,Cluster 0
c14688e439ac4629b82c0144a93bdcf1,M,74,2016-12-20,2016,53000.0,104.95,13.11875,5.0,5.0,5.0,Older,Lower-Middle,50.0,66.66666666666667,50.0,Low,High,Low,Cluster 2
c1476e44a37b4b189bad63490a0b1748,M,29,2017-09-13,2017,36000.0,15.03,3.7575,4.0,3.0,0.0,Youth,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
c157fd7091b14bf1b2f7ffdaf1982d3f,M,42,2018-05-15,2018,64000.0,36.1,18.05,4.0,4.0,1.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 2
c15a1ba4aca940b6ba02f74c31985d3d,F,26,2018-01-26,2018,65000.0,26.090000000000003,3.7271428571428578,5.0,4.0,1.0,Youth,Lower-Middle,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 1
c15cb865796d4edd963ff7165ebd89ef,M,58,2016-07-02,2016,73000.0,147.52999999999997,16.39222222222222,5.0,4.0,4.0,Older,Lower-Middle,100.0,33.333333333333336,50.0,High,Low,Low,Cluster 2
c15d0f3d85d1418db38392877091325b,F,48,2018-05-23,2018,37000.0,74.39,9.29875,4.0,4.0,3.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 2
c15ed45a455d416daa0cb30aa7f8f9b1,M,42,2016-04-16,2016,67000.0,82.21,3.914761904761904,5.0,4.0,3.0,Middle,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 2
c15f857368ae42c19909c66824f54de1,M,25,2018-04-16,2018,67000.0,9.98,3.3266666666666667,5.0,3.0,0.0,Youth,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
c166df1c320f45e8b31df4979f8e1ba9,F,65,2018-01-12,2018,80000.0,109.67,18.27833333333333,6.0,6.0,3.0,Older,Upper-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 0
c16f538af70b43e89b600a4ca8b34e7d,F,87,2017-03-15,2017,62000.0,43.25,10.8125,4.0,3.0,1.0,Senior,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 2
c17fdcb8833f4759bb2854aeb594ff6d,M,18,2015-12-09,2015,58000.0,49.98,2.7766666666666664,4.0,3.0,1.0,Youth,Lower-Middle,0.0,100.0,0.0,Low,High,Low,Cluster 1
c1839dbd29d54aacb391b3c58176e2ba,F,34,2018-05-15,2018,45000.0,7.81,1.5619999999999998,1.0,1.0,0.0,Youth,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
c18f1cdfae78482aa7d67712d423c83e,F,40,2016-06-28,2016,41000.0,113.5,8.73076923076923,4.0,3.0,3.0,Middle,Lower-Middle,100.0,0.0,100.0,High,Low,High,Cluster 2
c194b5ce7f674e8bb65b14b914c97904,F,39,2018-01-10,2018,51000.0,37.65,12.55,3.0,3.0,1.0,Middle,Lower-Middle,100.0,0.0,100.0,High,Low,High,Cluster 2
c19bbec83bac41c8a08751286f2a7e27,M,24,2018-03-19,2018,59000.0,30.16,5.026666666666666,5.0,5.0,0.0,Youth,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
c19daa02b8294bc58af617231fe6d49b,F,56,2018-04-30,2018,51000.0,7.3,7.3,5.0,5.0,0.0,Older,Lower-Middle,0.0,0.0,66.66666666666667,Low,Low,High,Cluster 1
c19ec36d877b4adfb6f33825924b14ca,F,81,2016-04-16,2016,116000.0,116.27,23.254,4.0,3.0,3.0,Senior,High,50.0,0.0,50.0,Low,Low,Low,Cluster 0
c1a15659ad3b414ba2f27f6648463113,M,68,2016-03-17,2016,77000.0,56.21,18.736666666666668,4.0,1.0,3.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 0
c1a9afa0a3af4be9829ed677873faea4,F,50,2017-12-27,2017,75000.0,121.31,20.218333333333334,4.0,2.0,4.0,Older,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 0
c1b48c3da509479ba0df92dd90803fdb,M,47,2017-04-13,2017,64000.0,153.12999999999997,15.312999999999995,5.0,5.0,5.0,Middle,Lower-Middle,100.0,100.0,50.0,High,High,Low,Cluster 2
c1be2d7ddff648ba80e1a27c7fc9bff8,M,60,2018-01-04,2018,84000.0,85.67,21.4175,4.0,2.0,3.0,Older,Upper-Middle,0.0,66.66666666666667,50.0,Low,High,Low,Cluster 0
c1c19469f3ad45c7abf9c1da01ee0b7a,M,72,2018-05-08,2018,92000.0,147.42,24.57,6.0,3.0,5.0,Older,Upper-Middle,0.0,33.333333333333336,50.0,Low,Low,Low,Cluster 0
c1c3149b7af8483b8ea67d87c74334af,F,65,2016-12-30,2016,82000.0,320.57,22.89785714285714,6.0,4.0,4.0,Older,Upper-Middle,100.0,100.0,0.0,High,High,Low,Cluster 0
c1cd465847e2488482d863ff5ff15a20,M,56,2018-04-23,2018,37000.0,18.84,3.7680000000000002,4.0,2.0,0.0,Older,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
c1d6b2b98f6647248480a2c0f5bb0336,M,39,2015-12-20,2015,77000.0,117.78000000000002,16.825714285714287,3.0,3.0,1.0,Middle,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 0
c1d6f806a92c46fdaacaca6b9c8d2e18,M,46,2018-05-31,2018,78000.0,108.34,27.085,3.0,3.0,2.0,Middle,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 0
c1dc09fa7f5940a38c2f393f89cb4a50,M,39,2015-03-04,2015,32000.0,41.2,2.9428571428571426,5.0,3.0,1.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
c1e4888e931740838f7ef3bbd04a114c,F,93,2013-10-25,2013,48000.0,41.83999999999999,3.2184615384615385,4.0,3.0,2.0,Senior,Lower-Middle,100.0,100.0,50.0,High,High,Low,Cluster 1
c1e530e252504ec99e7c4ff9efeb4df1,F,63,2017-04-29,2017,115000.0,170.53000000000003,24.361428571428576,3.0,3.0,3.0,Older,High,50.0,100.0,50.0,Low,High,Low,Cluster 0
c1e6f72a430044bd9ba700bd7266aba6,F,74,2017-06-01,2017,83000.0,192.86,21.428888888888885,6.0,5.0,5.0,Older,Upper-Middle,100.0,50.0,0.0,High,Low,Low,Cluster 0
c1e96618c1e74fd192f8a5bb29b014f3,F,18,2017-06-19,2017,67000.0,216.34,16.641538461538467,5.0,4.0,4.0,Youth,Lower-Middle,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 2
c1f57b2c8e13441bafc67d592db48dd3,M,64,2017-01-29,2017,75000.0,42.55,4.255,3.0,2.0,2.0,Older,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 1
c1f6b2a757b94ddab8721f5f73d6cf4b,M,20,2017-11-12,2017,32000.0,11.21,1.8683333333333332,5.0,4.0,0.0,Youth,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
c1f75b94d45d42b189765a2533b526dd,M,49,2018-04-14,2018,88000.0,77.21,19.3025,4.0,3.0,2.0,Older,Upper-Middle,25.0,50.0,50.0,Low,Low,Low,Cluster 0
c1f7880040884f6dadc4c6a659a075a5,M,50,2017-10-16,2017,71000.0,76.83000000000001,19.207500000000003,5.0,4.0,3.0,Older,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 2
c1f8cc626b7c4ae790288516a2e25419,M,42,2017-08-12,2017,36000.0,144.53,9.033125,5.0,3.0,5.0,Middle,Lower-Middle,50.0,60.0,50.0,Low,High,Low,Cluster 2
c207a8a8ef5c47ee970ca45f859e07eb,F,52,2017-12-23,2017,86000.0,164.57,23.51,1.0,1.0,1.0,Older,Upper-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 0
c20b524917974f708e2a03700f6c3e10,F,51,2016-08-04,2016,49000.0,167.86,12.912307692307689,5.0,5.0,3.0,Older,Lower-Middle,50.0,66.66666666666667,50.0,Low,High,Low,Cluster 2
c20c12448e8c41b1abfa7d00c8a34557,F,62,2016-03-17,2016,54000.0,194.69,14.976153846153846,6.0,3.0,4.0,Older,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 2
c20f50e786bc4ee7951bffd091a171a7,M,28,2017-09-17,2017,43000.0,20.5,3.4166666666666665,5.0,5.0,1.0,Youth,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
c211d388964e4703971ab93fd0ee9406,F,60,2013-08-20,2013,57000.0,76.97999999999998,15.395999999999995,4.0,4.0,2.0,Older,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
c2139a5ffc7b4de7afed33bdc995ec85,M,21,2018-05-28,2018,61000.0,17.14,2.4485714285714293,6.0,5.0,0.0,Youth,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
c218177304b94ff0a0953f3ce9867870,M,67,2018-06-09,2018,113000.0,92.79,23.1975,2.0,2.0,1.0,Older,High,50.0,50.0,50.0,Low,Low,Low,Cluster 0
c21ef06eea844a35aa5eb778429cde21,M,48,2016-11-27,2016,33000.0,114.65,7.6433333333333335,4.0,3.0,2.0,Older,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 2
c2215f480a39490e8830b7700cf6f7b7,F,38,2017-05-26,2017,68000.0,194.96000000000004,14.99692307692308,6.0,6.0,5.0,Middle,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
c224c3eb8ca34ea0b5c5f2981cb4085f,F,50,2018-01-09,2018,63000.0,193.97,17.633636363636363,4.0,4.0,3.0,Older,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 2
c22e09f9de3447718364f5fb0b65ad78,M,71,2014-08-09,2014,38000.0,25.570000000000004,2.5570000000000004,6.0,5.0,1.0,Older,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
c23a03db51a744158609fedbb6221495,F,77,2015-08-19,2015,83000.0,114.08,22.816,3.0,2.0,3.0,Older,Upper-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 0
c23d5e5c1960423fb3e0f73aee396273,M,63,2018-04-16,2018,34000.0,5.7799999999999985,2.89,5.0,4.0,0.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
c23f6708b0284cb3a2b5cc80834ff65a,F,57,2016-07-25,2016,100000.0,242.97,24.296999999999997,4.0,4.0,2.0,Older,High,50.0,100.0,100.0,Low,High,High,Cluster 0
c249bfa89db240289392f1c30b7b7163,F,63,2017-10-23,2017,75000.0,116.72,19.453333333333333,4.0,2.0,2.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 0
c24f88fc54444d67ad961d2c43244644,F,75,2018-02-05,2018,99000.0,69.32,23.106666666666666,4.0,1.0,1.0,Older,Upper-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 0
c259c5ceb06440219fa381a1fbf4c337,F,35,2016-06-01,2016,41000.0,209.33,11.01736842105263,5.0,4.0,3.0,Middle,Lower-Middle,50.0,66.66666666666667,100.0,Low,High,High,Cluster 2
c263186570294437b1b4d0f3820d03db,M,24,2018-03-10,2018,44000.0,22.53,2.253,5.0,3.0,2.0,Youth,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
c265598aa7be4f9bbd0483fb8069c1a3,M,45,2018-03-09,2018,59000.0,11.62,2.324,6.0,3.0,0.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
c277f3283f5a445e9eef688cf5f69289,M,30,2018-03-01,2018,65000.0,13.150000000000002,2.191666666666667,5.0,3.0,1.0,Youth,Lower-Middle,0.0,33.333333333333336,50.0,Low,Low,Low,Cluster 1
c27e0d6ab72c455a8bb66d980963de60,F,78,2017-06-16,2017,71000.0,155.45999999999995,19.4325,6.0,6.0,1.0,Older,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 0
c282fa769eb446028a486a0af6707bc9,F,59,2016-05-22,2016,81000.0,34.11,17.055,4.0,4.0,1.0,Older,Upper-Middle,50.0,50.0,100.0,Low,Low,High,Cluster 0
c28c139d78c94303a0a993e3731e789f,F,68,2017-06-02,2017,51000.0,47.82,11.955,3.0,3.0,3.0,Older,Lower-Middle,50.0,66.66666666666667,50.0,Low,High,Low,Cluster 2
c28c6b608e6f4efcac632a67d04b43c4,F,74,2016-06-27,2016,86000.0,172.62,21.5775,5.0,4.0,2.0,Older,Upper-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 0
c28e7a0f838648fab2e2b97bebeb42d1,F,40,2018-07-21,2018,73000.0,13.36,2.6719999999999997,5.0,2.0,0.0,Middle,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 1
c297c0a707724e868c3212f721a20457,F,63,2017-08-08,2017,68000.0,156.11,22.301428571428577,1.0,1.0,1.0,Older,Lower-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 0
c29c5989f2dd444080daae5a0f6db71a,F,55,2014-04-11,2014,53000.0,30.97,3.87125,4.0,3.0,3.0,Older,Lower-Middle,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 1
c29e54c58d594bd9950cca15b2346a95,F,78,2018-01-29,2018,104000.0,83.87,27.95666666666667,5.0,3.0,2.0,Older,High,0.0,50.0,33.333333333333336,Low,Low,Low,Cluster 0
c2a28822ad204e448297f85f0ecbcbd8,M,52,2017-08-18,2017,68000.0,38.05,4.75625,2.0,1.0,1.0,Older,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
c2a5c2407540466b9b0f7e8e50715a73,F,49,2016-11-17,2016,98000.0,345.72,24.694285714285712,6.0,6.0,6.0,Older,Upper-Middle,100.0,75.0,50.0,High,High,Low,Cluster 0
c2ad626e0bd7413299e7a7b8f10e121f,F,74,2015-12-11,2015,79000.0,153.60000000000005,25.6,5.0,2.0,4.0,Older,Lower-Middle,100.0,33.333333333333336,0.0,High,Low,Low,Cluster 0
c2b04827cfc1449abeaa606bdc057115,F,81,2016-07-01,2016,77000.0,66.8,16.7,3.0,1.0,1.0,Senior,Lower-Middle,50.0,33.333333333333336,50.0,Low,Low,Low,Cluster 2
c2b271aa4c804b208107830bb5d22a66,F,46,2017-09-14,2017,44000.0,122.92,13.657777777777774,5.0,2.0,2.0,Middle,Lower-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 2
